word_id	newgsl_line	newgsl_word	newgsl_pos	enwk_pos	sseq	en_hw	enwk_page	enwk_def	pos_diff	pos_comment	en_hw_diff	newgsl_file_rank	newgsl_freq_rank
NBG_living_n	living (n, 1433)	living	n	Noun	1	living	living					1270	1433
NBG_load_n	load (n, 2126)	load	n	Noun	1	load	load					1271	2126
NBG_loan_n	loan (n, 2273)	loan	n	Noun	1	loan	loan					1272	2273
NBG_local_adj	LOCAL (adj, 249)	local	adj	Adjective	1	local	local					1273	249
NBG_locate_v	locate (v, 1134)	locate	v	Verb	1	locate	locate					1274	1134
NBG_location_n	location (n, 862)	location	n	Noun	1	location	location					1275	862
NBG_lock_v	lock (v, 2207)	lock	v	Verb	1	lock	lock					1276	2207
NBG_log_v	log (v, 2485)	log	v	Verb	1	log	log					1277	2485
NBG_long_adj	LONG (adj, 195)	long	adj	Adjective	1	long	long/translations					1278	195
NBG_long_adv	LONG (adv, 396)	long	adv	Adverb	1	long	long/translations					1279	396
NBG_long-term_adj	long-term (adj, 1998)	long-term	adj	Adjective	1	long-term	long-term					1280	1998
NBG_look_n	look (n, 645)	look	n	Noun	1	look	look					1281	645
NBG_look_v	LOOK (v, 92)	look	v	Verb	1	look	look					1282	92
NBG_lose_v	LOSE (v, 302)	lose	v	Verb	1	lose	lose					1283	302
NBG_loss_n	loss (n, 729)	loss	n	Noun	1	loss	loss					1284	729
NBG_love_n	love (n, 621)	love	n	Noun	1	love	love | love/translations					1285	621
NBG_love_v	love (v, 574)	love	v	Verb	1	love	love/translations					1286	574
NBG_lovely_adj	lovely (adj, 1704)	lovely	adj	Adjective	1	lovely	lovely					1287	1704
NBG_lover_n	lover (n, 2429)	lover	n	Noun	1	lover	lover					1288	2429
NBG_low_adj	LOW (adj, 301)	low	adj	Adjective	1	low	low					1289	301
NBG_lower_v	lower (v, 2240)	lower	v	Verb	1	lower	lower					1290	2240
NBG_luck_n	luck (n, 2352)	luck	n	Noun	1	luck	luck					1291	2352
NBG_lucky_adj	lucky (adj, 1931)	lucky	adj	Adjective	1	lucky	lucky					1292	1931
NBG_lunch_n	lunch (n, 1811)	lunch	n	Noun	1	lunch	lunch					1293	1811
NBG_luxury_n	luxury (n, 2372)	luxury	n	Noun	1	luxury	luxury					1294	2372
NBG_machine_n	machine (n, 1023)	machine	n	Noun	1	machine	machine					1295	1023
NBG_magazine_n	magazine (n, 1537)	magazine	n	Noun	1	magazine	magazine					1296	1537
NBG_mail_n	mail (n, 2296)	mail	n	Noun	1	mail	mail					1297	2296
NBG_main_adj	MAIN (adj, 370)	main	adj	Adjective	1	main	main					1298	370
NBG_mainly_adv	mainly (adv, 1297)	mainly	adv	Adverb	1	mainly	mainly					1299	1297
NBG_maintain_v	maintain (v, 699)	maintain	v	Verb	1	maintain	maintain					1300	699
NBG_maintenance_n	maintenance (n, 2160)	maintenance	n	Noun	1	maintenance	maintenance					1301	2160
NBG_major_adj	MAJOR (adj, 447)	major	adj	Adjective	1	major	major					1302	447
NBG_majority_n	majority (n, 999)	majority	n	Noun	1	majority	majority					1303	999
NBG_make_v	MAKE (v, 35)	make	v	Verb	1	make	make					1304	35
NBG_male_adj	male (adj, 1874)	male	adj	Adjective	1	male	male					1305	1874
NBG_male_n	male (n, 2481)	male	n	Noun	1	male	male					1306	2481
NBG_man_n	MAN (n, 105)	man	n	Noun	1	man	man/translations					1307	105
NBG_manage_v	manage (v, 545)	manage	v	Verb	1	manage	manage					1308	545
NBG_management_n	management (n, 876)	management	n	Noun	1	management	management					1309	876
NBG_manager_n	manager (n, 921)	manager	n	Noun	1	manager	manager					1310	921
NBG_manner_n	manner (n, 1236)	manner	n	Noun	1	manner	manner					1311	1236
NBG_many_x	MANY (x, 104)	many	x	Determiner	1	many	many					1312	104
NBG_map_n	map (n, 1962)	map	n	Noun	1	map	map					1313	1962
NBG_March_n	March (n, 1092)	March	n	Proper noun	1	March	March					1314	1092
NBG_mark_n	mark (n, 1415)	mark	n	Noun	1	mark	mark					1315	1415
NBG_mark_v	mark (v, 1010)	mark	v	Verb	1	mark	mark					1316	1010
NBG_market_n	MARKET (n, 471)	market	n	Noun	1	market	market					1317	471
NBG_marriage_n	marriage (n, 1354)	marriage	n	Noun	1	marriage	marriage					1318	1354
NBG_marry_v	marry (v, 1217)	marry	v	Verb	1	marry	marry					1319	1217
NBG_mass_n	mass (n, 1944)	mass	n	Noun	1	mass	mass					1320	1944
NBG_massive_adj	massive (adj, 1658)	massive	adj	Adjective	1	massive	massive					1321	1658
NBG_master_n	master (n, 1489)	master	n	Noun	1	master	master					1322	1489
NBG_match_n	match (n, 1748)	match	n	Noun	1	match	match					1323	1748
NBG_match_v	match (v, 1281)	match	v	Verb	1	match	match					1324	1281
NBG_material_n	MATERIAL (n, 490)	material	n	Noun	1	material	material					1325	490
NBG_matter_n	MATTER (n, 332)	matter	n	Noun	1	matter	matter					1326	332
NBG_matter_v	matter (v, 2308)	matter	v	Verb	1	matter	matter					1327	2308
NBG_maximum_adj	maximum (adj, 2062)	maximum	adj	Adjective	1	maximum	maximum					1328	2062
NBG_may_mod	MAY (mod, 85)	may	mod	Verb	1	may	may					1329	85
NBG_May_n	May (n, 841)	May	n	Proper noun	1	May	May					1330	841
NBG_maybe_adv	maybe (adv, 822)	maybe	adv	Adverb	1	maybe	maybe					1331	822
NBG_meal_n	meal (n, 1407)	meal	n	Noun	1	meal	meal					1332	1407
NBG_mean_n	mean (n, 1201)	mean	n	Noun	1	mean	mean					1333	1201
NBG_mean_v	MEAN (v, 165)	mean	v	Verb	1	mean	mean					1334	165
NBG_meaning_n	meaning (n, 1638)	meaning	n	Noun	1	meaning	meaning					1335	1638
NBG_means_n	means (n, 2104)	means	n	Noun	1	means	means					1336	2104
NBG_meanwhile_adv	meanwhile (adv, 1987)	meanwhile	adv	Adverb	1	meanwhile	meanwhile					1337	1987
NBG_measure_n	measure (n, 878)	measure	n	Noun	1	measure	measure					1338	878
NBG_measure_v	measure (v, 1332)	measure	v	Verb	1	measure	measure					1339	1332
NBG_measurement_n	measurement (n, 2443)	measurement	n	Noun	1	measurement	measurement					1340	2443
NBG_meat_n	meat (n, 2441)	meat	n	Noun	1	meat	meat					1341	2441
NBG_mechanism_n	mechanism (n, 2129)	mechanism	n	Noun	1	mechanism	mechanism					1342	2129
NBG_medium [often PL]_n	medium [often PL] (n, 609)	medium [often PL]	n	Noun	1	media	media				Y	1343	609
NBG_medical_adj	medical (adj, 949)	medical	adj	Adjective	1	medical	medical					1344	949
NBG_medicine_n	medicine (n, 2241)	medicine	n	Noun	1	medicine	medicine/translations					1345	2241
NBG_meet_v	MEET (v, 225)	meet	v	Verb	1	meet	meet					1346	225
NBG_meeting_n	meeting (n, 618)	meeting	n	Noun	1	meeting	meeting					1347	618
NBG_member_n	MEMBER (n, 236)	member	n	Noun	1	member	member					1348	236
NBG_membership_n	membership (n, 2147)	membership	n	Noun	1	membership	membership					1349	2147
NBG_memory_n	memory (n, 1033)	memory	n	Noun	1	memory	memory					1350	1033
NBG_mental_adj	mental (adj, 1572)	mental	adj	Adjective	1	mental	mental					1351	1572
NBG_mention_v	mention (v, 662)	mention	v	Verb	1	mention	mention					1352	662
NBG_merely_adv	merely (adv, 1255)	merely	adv	Adverb	1	merely	merely					1353	1255
NBG_message_n	message (n, 1035)	message	n	Noun	1	message	message					1354	1035
NBG_metal_n	metal (n, 1640)	metal	n	Noun	1	metal	metal					1355	1640
NBG_method_n	method (n, 506)	method	n	Noun	1	method	method					1356	506
NBG_middle_adj	middle (adj, 1565)	middle	adj	Adjective	1	middle	middle					1357	1565
NBG_middle_n	middle (n, 1421)	middle	n	Noun	1	middle	middle					1358	1421
NBG_might_mod	MIGHT (mod, 127)	might	mod	Verb	1	might	might					1359	127
NBG_mile_n	mile (n, 882)	mile	n	Noun	1	mile	mile					1360	882
NBG_military_adj	military (adj, 1375)	military	adj	Adjective	1	military	military					1361	1375
NBG_milk_n	milk (n, 1851)	milk	n	Noun	1	milk	milk/translations					1362	1851
NBG_million_x	million (x, 542)	million	x	Numeral	1	million	million					1363	542
NBG_mind_n	MIND (n, 344)	mind	n	Noun	1	mind	mind					1364	344
NBG_mind_v	mind (v, 1855)	mind	v	Verb	1	mind	mind					1365	1855
NBG_minister_n	minister (n, 2047)	minister	n	Noun	1	minister	minister					1366	2047
NBG_minor_adj	minor (adj, 1763)	minor	adj	Adjective	1	minor	minor					1367	1763
NBG_minute_n	MINUTE (n, 408)	minute	n	Noun	1	minute	minute					1368	408
NBG_miss_v	miss (v, 734)	miss	v	Verb	1	miss	miss					1369	734
NBG_mission_n	mission (n, 2069)	mission	n	Noun	1	mission	mission					1370	2069
NBG_mistake_n	mistake (n, 1628)	mistake	n	Noun	1	mistake	mistake					1371	1628
NBG_mix_n	mix (n, 1907)	mix	n	Noun	1	mix	mix					1372	1907
NBG_mix_v	mix (v, 1850)	mix	v	Verb	1	mix	mix					1373	1850
NBG_mixture_n	mixture (n, 2149)	mixture	n	Noun	1	mixture	mixture					1374	2149
NBG_mobile_adj	mobile (adj, 1348)	mobile	adj	Adjective	1	mobile	mobile					1375	1348
NBG_mode_n	mode (n, 2150)	mode	n	Noun	1	mode	mode					1376	2150
NBG_model_n	model (n, 616)	model	n	Noun	1	model	model					1377	616
NBG_modern_adj	modern (adj, 704)	modern	adj	Adjective	1	modern	modern					1378	704
NBG_moment_n	MOMENT (n, 317)	moment	n	Noun	1	moment	moment					1379	317
NBG_Monday_n	Monday (n, 1654)	Monday	n	Noun	1	Monday	Monday					1380	1654
NBG_money_n	MONEY (n, 264)	money	n	Noun	1	money	money					1381	264
NBG_monitor_v	monitor (v, 2025)	monitor	v	Verb	1	monitor	monitor					1382	2025
NBG_month_n	MONTH (n, 196)	month	n	Noun	1	month	month					1383	196
NBG_monthly_adj	monthly (adj, 2004)	monthly	adj	Adjective	1	monthly	monthly					1384	2004
NBG_mood_n	mood (n, 2134)	mood	n	Noun	1	mood	mood					1385	2134
NBG_moral_adj	moral (adj, 1820)	moral	adj	Adjective	1	moral	moral					1386	1820
NBG_more_adv	MORE (adv, 77)	more	adv	Adverb	1	more	more					1387	77
NBG_more_x	MORE (x, 89)	more	x	Determiner	1	more	more					1388	89
NBG_moreover_adv	moreover (adv, 1826)	moreover	adv	Adverb	1	moreover	moreover					1389	1826
NBG_morning_n	MORNING (n, 465)	morning	n	Noun	1	morning	morning					1390	465
NBG_mortgage_n	mortgage (n, 2032)	mortgage	n	Noun	1	mortgage	mortgage					1391	2032
NBG_most_adv	MOST (adv, 134)	most	adv	Adverb	1	most	most					1392	134
NBG_most_x	MOST (x, 175)	most	x	Determiner	1	most	most					1393	175
NBG_mostly_adv	mostly (adv, 1773)	mostly	adv	Adverb	1	mostly	mostly					1394	1773
NBG_mother_n	MOTHER (n, 374)	mother	n	Noun	1	mother	mother/translations					1395	374
NBG_motion_n	motion (n, 1762)	motion	n	Noun	1	motion	motion					1396	1762
NBG_motor_n	motor (n, 2186)	motor	n	Noun	1	motor	motor					1397	2186
NBG_mount_v	mount (v, 2221)	mount	v	Verb	1	mount	mount					1398	2221
NBG_mountain_n	mountain (n, 1766)	mountain	n	Noun	1	mountain	mountain					1399	1766
NBG_mouth_n	mouth (n, 1103)	mouth	n	Noun	1	mouth	mouth					1400	1103
NBG_move_n	move (n, 1006)	move	n	Noun	1	move	move					1401	1006
NBG_move_v	MOVE (v, 220)	move	v	Verb	1	move	move					1402	220
NBG_movement_n	movement (n, 583)	movement	n	Noun	1	movement	movement					1403	583
NBG_movie_n	movie (n, 1336)	movie	n	Noun	1	movie	movie					1404	1336
NBG_Mr_abr	MR (abr, 312)	Mr	abr	Noun	1	Mr.	Mr.		Y		Y	1405	312
NBG_Mrs_abr	Mrs (abr, 868)	Mrs	abr	Noun	1	Mrs	Mrs		Y			1406	868
NBG_much_adv	MUCH (adv, 136)	much	adv	Adverb	1	much	much					1407	136
NBG_much_x	MUCH (x, 223)	much	x	Determiner	1	much	much					1408	223
NBG_multiple_adj	multiple (adj, 1769)	multiple	adj	Adjective	1	multiple	multiple					1409	1769
NBG_mum_n	mum (n, 1682)	mum	n	Noun	1	mum	mum					1410	1682
NBG_muscle_n	muscle (n, 1800)	muscle	n	Noun	1	muscle	muscle					1411	1800
NBG_music_n	music (n, 568)	music	n	Noun	1	music	music					1412	568
NBG_musical_adj	musical (adj, 2106)	musical	adj	Adjective	1	musical	musical					1413	2106
NBG_must_mod	MUST (mod, 132)	must	mod	Verb	1	must	must					1414	132
NBG_my_pron	MY (pron, 66)	my	pron	Determiner	1	my	my		Y			1415	66
NBG_myself_pron	myself (pron, 745)	myself	pron	Pronoun	1	myself	myself					1416	745
NBG_name_n	NAME (n, 259)	name	n	Noun	1	name	name					1417	259
NBG_name_v	name (v, 1231)	name	v	Verb	1	name	name					1418	1231
NBG_nation_n	nation (n, 1087)	nation	n	Noun	1	nation	nation					1419	1087
NBG_national_adj	NATIONAL (adj, 486)	national	adj	Adjective	1	national	national					1420	486
NBG_native_adj	native (adj, 2405)	native	adj	Adjective	1	native	native					1421	2405
NBG_natural_adj	natural (adj, 598)	natural	adj	Adjective	1	natural	natural					1422	598
NBG_naturally_adv	naturally (adv, 1728)	naturally	adv	Adverb	1	naturally	naturally					1423	1728
NBG_nature_n	nature (n, 530)	nature	n	Noun	1	nature	nature					1424	530
NBG_near_adj	near (adj, 1458)	near	adj	Adjective	1	near	near					1425	1458
NBG_near_con	near (con, 698)	near	con	Preposition	1	near	near					1426	698
NBG_nearly_adv	nearly (adv, 658)	nearly	adv	Adverb	1	nearly	nearly					1427	658
NBG_necessarily_adv	necessarily (adv, 1674)	necessarily	adv	Adverb	1	necessarily	necessarily					1428	1674
NBG_necessary_adj	necessary (adj, 505)	necessary	adj	Adjective	1	necessary	necessary					1429	505
NBG_neck_n	neck (n, 1830)	neck	n	Noun	1	neck	neck					1430	1830
NBG_need_n	NEED (n, 320)	need	n	Noun	1	need	need					1431	320
NBG_need_v	NEED (v, 117)	need	v	Verb	1	need	need					1432	117
NBG_negative_adj	negative (adj, 1804)	negative	adj	Adjective	1	negative	negative					1433	1804
NBG_negotiate_v	negotiate (v, 2413)	negotiate	v	Verb	1	negotiate	negotiate					1434	2413
NBG_neighbour_n	neighbour (n, 1636)	neighbour	n	Noun	1	neighbour	neighbour					1435	1636
NBG_neighbourhood_n	neighbourhood (n, 2084)	neighbourhood	n	Noun	1	neighborhood	neighborhood				Y	1436	2084
NBG_neither_con	neither (con, 1895)	neither	con	Conjunction	1	neither	neither					1437	1895
NBG_net_adj	net (adj, 2464)	net	adj	Adjective	1	net	net					1438	2464
NBG_network_n	network (n, 1008)	network	n	Noun	1	network	network					1439	1008
NBG_never_adv	NEVER (adv, 146)	never	adv	Adverb	1	never	never					1440	146
NBG_nevertheless_adv	nevertheless (adv, 1313)	nevertheless	adv	Adverb	1	nevertheless	nevertheless					1441	1313
NBG_new_adj	NEW (adj, 87)	new	adj	Adjective	1	new	new/translations					1442	87
NBG_newly_adv	newly (adv, 2333)	newly	adv	Adverb	1	newly	newly					1443	2333
NBG_news_n	news (n, 648)	news	n	Noun	1	news	news					1444	648
NBG_newspaper_n	newspaper (n, 1233)	newspaper	n	Noun	1	newspaper	newspaper					1445	1233
NBG_next_adj	NEXT (adj, 180)	next	adj	Adjective	1	next	next					1446	180
NBG_nice_adj	nice (adj, 991)	nice	adj	Adjective	1	nice	nice					1447	991
NBG_night_n	NIGHT (n, 257)	night	n	Noun	1	night	night					1448	257
NBG_nine_x	nine (x, 1099)	nine	x	Numeral	1	nine	nine					1449	1099
NBG_no_adv	NO (adv, 226)	no	adv	Adverb	1	no	no					1450	226
NBG_no_x	NO (x, 56)	no	x	Determiner	1	no	no/translations					1451	56
NBG_no_x_2	NO (x, 56)	no	x	Particle	2	no	no/translations					1451	56
NBG_nobody_pron	nobody (pron, 1367)	nobody	pron	Pronoun	1	no one	no one				Y	1452	1367
NBG_noise_n	noise (n, 1683)	noise	n	Noun	1	noise	noise					1453	1683
NBG_none_pron	none (pron, 912)	none	pron	Pronoun	1	none	none					1454	912
NBG_nor_con	nor (con, 747)	nor	con	Conjunction	1	nor	nor					1455	747
NBG_normal_adj	normal (adj, 776)	normal	adj	Adjective	1	normal	normal					1456	776
NBG_normally_adv	normally (adv, 1323)	normally	adv	Adverb	1	normally	normally					1457	1323
NBG_north_n	North (n, 974)	north	n	Noun	1	north	north					1458	974
NBG_northern_adj	northern (adj, 2200)	northern	adj	Adjective	1	northern	northern					1459	2200
NBG_nose_n	nose (n, 2088)	nose	n	Noun	1	nose	nose/translations					1460	2088
NBG_not_adv	NOT (adv, 21)	not	adv	Adverb	1	not	not					1461	21
NBG_note_n	note (n, 731)	note	n	Noun	1	note	note					1462	731
NBG_note_v	note (v, 730)	note	v	Verb	1	note	note					1463	730
NBG_nothing_pron	NOTHING (pron, 243)	nothing	pron	Pronoun	1	nothing	nothing					1464	243
NBG_notice_n	notice (n, 1601)	notice	n	Noun	1	notice	notice					1465	1601
NBG_notice_v	notice (v, 918)	notice	v	Verb	1	notice	notice					1466	918
NBG_notion_n	notion (n, 2014)	notion	n	Noun	1	notion	notion					1467	2014
NBG_novel_n	novel (n, 1807)	novel	n	Noun	1	novel	novel					1468	1807
NBG_November_n	November (n, 1474)	November	n	Proper noun	1	November	November					1469	1474
NBG_now_adv	NOW (adv, 72)	now	adv	Adverb	1	now	now					1470	72
NBG_number_n	NUMBER (n, 148)	number	n	Noun	1	number	number					1471	148
NBG_object_n	object (n, 1054)	object	n	Noun	1	object	object					1472	1054
NBG_objective_n	objective (n, 1649)	objective	n	Noun	1	objective	objective					1473	1649
NBG_observation_n	observation (n, 1924)	observation	n	Noun	1	observation	observation					1474	1924
NBG_observe_v	observe (v, 1116)	observe	v	Verb	1	observe	observe					1475	1116
NBG_obtain_v	obtain (v, 683)	obtain	v	Verb	1	obtain	obtain					1476	683
NBG_obvious_adj	obvious (adj, 1044)	obvious	adj	Adjective	1	obvious	obvious					1477	1044
NBG_obviously_adv	obviously (adv, 943)	obviously	adv	Adverb	1	obviously	obviously					1478	943
NBG_occasion_n	occasion (n, 1107)	occasion	n	Noun	1	occasion	occasion					1479	1107
NBG_occasionally_adv	occasionally (adv, 2122)	occasionally	adv	Adverb	1	occasionally	occasionally					1480	2122
NBG_occupy_v	occupy (v, 2198)	occupy	v	Verb	1	occupy	occupy					1481	2198
NBG_occur_v	occur (v, 596)	occur	v	Verb	1	occur	occur					1482	596
NBG_October_n	October (n, 1113)	October	n	Proper noun	1	October	October					1483	1113
NBG_odd_adj	odd (adj, 1742)	odd	adj	Adjective	1	odd	odd					1484	1742
NBG_of_con	OF (con, 3)	of	con	Preposition	1	of	of					1485	3
NBG_off_adv	off (adv, 1619)	off	adv	Adverb	1	off	off					1486	1619
NBG_off_avp	OFF (avp, 203)	off	avp	Adverb	1	off	off					1487	203
NBG_off_con	off (con, 693)	off	con	Preposition	1	off	off					1488	693
NBG_offer_n	offer (n, 1455)	offer	n	Noun	1	offer	offer					1489	1455
NBG_offer_v	OFFER (v, 285)	offer	v	Verb	1	offer	offer					1490	285
NBG_office_n	OFFICE (n, 373)	office	n	Noun	1	office	office					1491	373
NBG_officer_n	officer (n, 677)	officer	n	Noun	1	officer	officer					1492	677
NBG_official_adj	official (adj, 1418)	official	adj	Adjective	1	official	official					1493	1418
NBG_official_n	official (n, 1318)	official	n	Noun	1	official	official					1494	1318
NBG_often_adv	OFTEN (adv, 207)	often	adv	Adverb	1	often	often					1495	207
NBG_oil_n	oil (n, 1312)	oil	n	Noun	1	oil	oil					1496	1312
NBG_old_adj	OLD (adj, 160)	old	adj	Adjective	1	old	old					1497	160
NBG_on_con	ON (con, 14)	on	con	Preposition	1	on	on					1498	14
NBG_once_adv	ONCE (adv, 239)	once	adv	Adverb	1	once	once					1499	239
NBG_once_con	once (con, 1256)	once	con	Conjunction	1	once	once					1500	1256
NBG_one_pron	ONE (pron, 313)	one	pron	Pronoun	1	one	one					1501	313
NBG_one_x	ONE (x, 36)	one	x	Numeral	1	one	one/translations					1502	36
NBG_online_adj	online (adj, 987)	online	adj	Adjective	1	online	online					1503	987
NBG_only_adj	ONLY (adj, 303)	only	adj	Adjective	1	only	only					1504	303
NBG_only_adv	ONLY (adv, 78)	only	adv	Adverb	1	only	only					1505	78
NBG_onto_con	onto (con, 970)	onto	con	Preposition	1	onto	onto					1506	970
NBG_open_adj	OPEN (adj, 484)	open	adj	Adjective	1	open	open					1507	484
NBG_open_v	OPEN (v, 351)	open	v	Verb	1	open	open					1508	351
NBG_opening_n	opening (n, 1535)	opening	n	Noun	1	opening	opening					1509	1535
NBG_operate_v	operate (v, 959)	operate	v	Verb	1	operate	operate					1510	959
NBG_operation_n	operation (n, 783)	operation	n	Noun	1	operation	operation					1511	783
NBG_opinion_n	opinion (n, 957)	opinion	n	Noun	1	opinion	opinion					1512	957
NBG_opponent_n	opponent (n, 2488)	opponent	n	Noun	1	opponent	opponent					1513	2488
NBG_opportunity_n	opportunity (n, 548)	opportunity	n	Noun	1	opportunity	opportunity					1514	548
NBG_oppose_v	oppose (v, 1506)	oppose	v	Verb	1	oppose	oppose					1515	1506
NBG_opposition_n	opposition (n, 1913)	opposition	n	Noun	1	opposition	opposition					1516	1913
NBG_opt_v	opt (v, 2330)	opt	v	Verb	1	opt	opt					1517	2330
NBG_option_n	option (n, 700)	option	n	Noun	1	option	option					1518	700
NBG_or_con	OR (con, 26)	or	con	Conjunction	1	or	or					1519	26
NBG_order_n	ORDER (n, 222)	order	n	Noun	1	order	order					1520	222
NBG_order_v	order (v, 1185)	order	v	Verb	1	order	order					1521	1185
NBG_ordinary_adj	ordinary (adj, 1641)	ordinary	adj	Adjective	1	ordinary	ordinary					1522	1641
NBG_organic_adj	organic (adj, 2367)	organic	adj	Adjective	1	organic	organic					1523	2367
NBG_organisation_n	organisation (n, 1112)	organisation	n	Noun	1	organization	organization				Y	1524	1112
NBG_origin_n	origin (n, 2116)	origin	n	Noun	1	origin	origin					1525	2116
NBG_original_adj	original (adj, 678)	original	adj	Adjective	1	original	original					1526	678
NBG_other_adj	OTHER (adj, 63)	other	adj	Adjective	1	other	other					1527	63
NBG_other_pron	OTHER (pron, 300)	other	pron	Noun	1	other	other		Y			1528	300
NBG_otherwise_adv	otherwise (adv, 1025)	otherwise	adv	Adverb	1	otherwise	otherwise					1529	1025
NBG_ought_mod	ought (mod, 1533)	ought	mod	Verb	1	ought	ought					1530	1533
NBG_our_pron	OUR (pron, 80)	our	pron	Determiner	1	our	our		Y			1531	80
NBG_ourselves_pron	ourselves (pron, 1724)	ourselves	pron	Pronoun	1	ourselves	ourselves					1532	1724
NBG_out_adv	OUT (adv, 430)	out	adv	Adverb	1	out	out					1533	430
NBG_out_avp	OUT (avp, 49)	out	avp	Adverb	1	out	out					1534	49
NBG_out_con	OUT (con, 349)	out	con	Preposition	1	out	out					1535	349
NBG_outcome_n	outcome (n, 1250)	outcome	n	Noun	1	outcome	outcome					1536	1250
NBG_outline_v	outline (v, 2196)	outline	v	Verb	1	outline	outline					1537	2196
NBG_output_n	output (n, 2230)	output	n	Noun	1	output	output					1538	2230
NBG_outside_adj	outside (adj, 1571)	outside	adj	Adjective	1	outside	outside					1539	1571
NBG_outside_con	outside (con, 594)	outside	con	Preposition	1	outside	outside					1540	594
NBG_over_adv	over (adv, 1554)	over	adv	Adverb	1	over	over					1541	1554
NBG_over_avp	over (avp, 652)	over	avp	Adverb	1	over	over					1542	652
NBG_over_con	OVER (con, 98)	over	con	Preposition	1	over	over					1543	98
NBG_overall_adj	overall (adj, 1009)	overall	adj	Adjective	1	overall	overall					1544	1009
NBG_overcome_v	overcome (v, 2234)	overcome	v	Verb	1	overcome	overcome					1545	2234
NBG_owe_v	owe (v, 1885)	owe	v	Verb	1	owe	owe					1546	1885
NBG_own_adj	OWN (adj, 115)	own	adj	Adjective	1	own	own					1547	115
NBG_own_v	own (v, 1215)	own	v	Verb	1	own	own					1548	1215
NBG_owner_n	owner (n, 1091)	owner	n	Noun	1	owner	owner					1549	1091
NBG_ownership_n	ownership (n, 2450)	ownership	n	Noun	1	ownership	ownership					1550	2450
NBG_pace_n	pace (n, 2164)	pace	n	Noun	1	pace	pace					1551	2164
NBG_pack_v	pack (v, 1975)	pack	v	Verb	1	pack	pack					1552	1975
NBG_package_n	package (n, 1711)	package	n	Noun	1	package	package					1553	1711
NBG_page_n	page (n, 763)	page	n	Noun	1	page	page					1554	763
NBG_pain_n	pain (n, 1097)	pain	n	Noun	1	pain	pain					1555	1097
NBG_paint_n	paint (n, 2483)	paint	n	Noun	1	paint	paint					1556	2483
NBG_paint_v	paint (v, 2252)	paint	v	Verb	1	paint	paint					1557	2252
NBG_painting_n	painting (n, 2045)	painting	n	Verb	1	painting	painting		Y	Wiktionary has a 'Noun' section, but the translations are incorrectly in the 'Verb' section.		1558	2045
NBG_pair_n	pair (n, 1130)	pair	n	Noun	1	pair	pair					1559	1130
NBG_panel_n	panel (n, 1903)	panel	n	Noun	1	panel	panel					1560	1903
NBG_paper_n	PAPER (n, 469)	paper	n	Noun	1	paper	paper					1561	469
NBG_parent_n	parent (n, 580)	parent	n	Noun	1	parent	parent					1562	580
NBG_park_n	park (n, 1483)	park	n	Noun	1	park	park					1563	1483
NBG_part_n	PART (n, 124)	part	n	Noun	1	part	part					1564	124
NBG_participant_n	participant (n, 1424)	participant	n	Noun	1	participant	participant					1565	1424
NBG_participate_v	participate (v, 1574)	participate	v	Verb	1	participate	participate					1566	1574
NBG_participation_n	participation (n, 2420)	participation	n	Noun	1	participation	participation					1567	2420
NBG_particular_adj	PARTICULAR (adj, 353)	particular	adj	Adjective	1	particular	particular					1568	353
NBG_particularly_adv	PARTICULARLY (adv, 475)	particularly	adv	Adverb	1	particularly	particularly					1569	475
NBG_partner_n	partner (n, 915)	partner	n	Noun	1	partner	partner					1570	915
NBG_partnership_n	partnership (n, 2174)	partnership	n	Noun	1	partnership	partnership					1571	2174
NBG_party_n	PARTY (n, 346)	party	n	Noun	1	party	party					1572	346
NBG_pass_v	PASS (v, 390)	pass	v	Verb	1	pass	pass					1573	390
NBG_passage_n	passage (n, 2023)	passage	n	Noun	1	passage	passage					1574	2023
NBG_passenger_n	passenger (n, 2303)	passenger	n	Noun	1	passenger	passenger					1575	2303
NBG_passion_n	passion (n, 2148)	passion	n	Noun	1	passion	passion					1576	2148
NBG_past_adj	past (adj, 630)	past	adj	Adjective	1	past	past					1577	630
NBG_past_n	past (n, 1078)	past	n	Noun	1	past	past					1578	1078
NBG_path_n	path (n, 1463)	path	n	Noun	1	path	path					1579	1463
NBG_patient_n	patient (n, 1024)	patient	n	Noun	1	patient	patient					1580	1024
NBG_pattern_n	pattern (n, 752)	pattern	n	Noun	1	pattern	pattern					1581	752
NBG_pay_n	pay (n, 2125)	pay	n	Noun	1	pay	pay					1582	2125
NBG_pay_v	PAY (v, 228)	pay	v	Verb	1	pay	pay					1583	228
NBG_payment_n	payment (n, 1355)	payment	n	Noun	1	payment	payment					1584	1355
NBG_peace_n	peace (n, 1387)	peace	n	Noun	1	peace	peace					1585	1387
NBG_peak_n	peak (n, 2336)	peak	n	Noun	1	peak	peak					1586	2336
NBG_people_n	PEOPLE (n, 79)	people	n	Noun	1	people	people					1587	79
NBG_per_con	PER (con, 323)	per	con	Preposition	1	per	per					1588	323
NBG_per cent_n	PER CENT (n, 409)	per cent	n	Noun	1	percent	percent				Y	1589	409
NBG_perceive_v	perceive (v, 2179)	perceive	v	Verb	1	perceive	perceive					1590	2179
NBG_percentage_n	percentage (n, 1988)	percentage	n	Noun	1	percentage	percentage					1591	1988
NBG_perception_n	perception (n, 2315)	perception	n	Noun	1	perception	perception					1592	2315
